,CASE_STATUS,EMPLOYER_NAME,SOC_NAME,JOB_TITLE,FULL_TIME_POSITION,PREVAILING_WAGE,YEAR,WORKSITE,lon,lat
2601,CERTIFIED-WITHDRAWN,R/GA MEDIA GROUP INC.,ADVERTISING AND PROMOTIONS MANAGERS,SENIOR PRODUCER,Y,107536,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2602,CERTIFIED-WITHDRAWN,LKE INTERNATIONAL US LLC,ADVERTISING AND PROMOTIONS MANAGERS,MEDIA MARKETING MANAGER,N,67829,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2603,WITHDRAWN,"DEUTSCH LA, INC.",ADVERTISING AND PROMOTIONS MANAGERS,ASSOCIATE CREATIVE DIRECTOR,Y,138050,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
2604,CERTIFIED-WITHDRAWN,HUGE LLC,ADVERTISING AND PROMOTIONS MANAGERS,ENGAGEMENT MANAGER,Y,70138,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
2605,CERTIFIED-WITHDRAWN,"LOPEZ NEGRETE COMMUNICATIONS, INC.",ADVERTISING AND PROMOTIONS MANAGERS,SENIOR ACCOUNT PLANNER,Y,88040,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
2606,CERTIFIED-WITHDRAWN,RESOLUTION MEDIA INC.,ADVERTISING AND PROMOTIONS MANAGERS,"ADVERTISING SUPERVISOR, PAID SEARCH OPTIMIZATION",Y,79553,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2607,CERTIFIED-WITHDRAWN,DDB WORLDWIDE COMMUNICATIONS GROUP INC.,ADVERTISING AND PROMOTIONS MANAGERS,EXPERIENTIAL DESIGN DIRECTOR,Y,126110,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2608,CERTIFIED-WITHDRAWN,180LA,ADVERTISING AND PROMOTIONS MANAGERS,HEAD OF STRATEGIC PLANNING,Y,177403,2016,"SANTA MONICA, CALIFORNIA",-118.4911912,34.0194543
2609,CERTIFIED-WITHDRAWN,HAVAS WORLDWIDE NEW YORK INC.,ADVERTISING AND PROMOTIONS MANAGERS,CREATIVE DIRECTOR OF EXPERIENCE DESIGN,Y,166130,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2610,CERTIFIED-WITHDRAWN,"RAPP WORLDWIDE, INC.",ADVERTISING AND PROMOTIONS MANAGERS,"DIRECTOR, EXPERIENCE PLANNING",Y,126110,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2611,CERTIFIED-WITHDRAWN,HAVAS WORLDWIDE NEW YORK INC.,ADVERTISING AND PROMOTIONS MANAGERS,PLANNING DIRECTOR,Y,126110,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2612,CERTIFIED-WITHDRAWN,LKE INTERNATIONAL US LLC,ADVERTISING AND PROMOTIONS MANAGERS,PROMOTIONS MANAGER,Y,86070.4,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2613,WITHDRAWN,VOGEL-FARINA LLC,ADVERTISING AND PROMOTIONS MANAGERS,DIRECTOR OF SCIENTIFIC COPY,Y,121285,2016,"SUMMIT, NEW JERSEY",-74.3646122,40.7146376
2614,CERTIFIED-WITHDRAWN,"VEVO, LLC",ADVERTISING AND PROMOTIONS MANAGERS,DIRECTOR  INTERNATIONAL PARTNERSHIPS,Y,111664,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2615,CERTIFIED-WITHDRAWN,"HELLO ELEPHANT, LLC",ADVERTISING AND PROMOTIONS MANAGERS,GROUP CREATIVE DIRECTOR,Y,138882,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
2616,CERTIFIED-WITHDRAWN,"HUGE, LLC",ADVERTISING AND PROMOTIONS MANAGERS,GROUP CREATIVE DIRECTOR,Y,206170,2016,"BROOKLYN, NEW YORK",-73.9441579,40.6781784
2617,WITHDRAWN,"HUGE, LLC",ADVERTISING AND PROMOTIONS MANAGERS,PRODUCT STRATEGY DIRECTOR,Y,166130,2016,"BROOKLYN, NEW YORK",-73.9441579,40.6781784
2618,CERTIFIED-WITHDRAWN,GSD&M IDEA CITY LLC,ADVERTISING AND PROMOTIONS MANAGERS,SEARCH ENGINE MARKETING ANALYST,N,34382,2016,"AUSTIN, TEXAS",-97.7430608,30.267153
2619,CERTIFIED-WITHDRAWN,RED URBAN INC.,ADVERTISING AND PROMOTIONS MANAGERS,ASSISTANT ACCOUNT EXECUTIVE,N,39183,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2620,CERTIFIED-WITHDRAWN,WILLIAM REED BUSINESS MEDIA INC.,ADVERTISING AND PROMOTIONS MANAGERS,"ADVERTISING SALES MANAGER - PHARMA DIVISION, N.A.",Y,86070,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2621,CERTIFIED,GOOGLE INC.,ADVERTISING AND PROMOTIONS MANAGERS,PRODUCT MARKETING MANAGER,Y,111402,2016,"MOUNTAIN VIEW, CALIFORNIA",-122.0838511,37.3860517
2622,CERTIFIED,"HAVAS WORLDWIDE NEW YORK, INC.",ADVERTISING AND PROMOTIONS MANAGERS,ASSOCIATE CREATIVE DIRECTOR,Y,139984,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2623,CERTIFIED,"PRODIGY NETWORK MIAMI, LLC",ADVERTISING AND PROMOTIONS MANAGERS,CREATIVE DIRECTOR,Y,101442,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2624,CERTIFIED,JIM BEAM BRANDS COMPANY,ADVERTISING AND PROMOTIONS MANAGERS,ASSISTANT BRAND MANAGER,Y,100069,2016,"DEERFIELD, ILLINOIS",-87.8445119,42.1711365
2625,CERTIFIED,"23ANDME, INC.",ADVERTISING AND PROMOTIONS MANAGERS,SENIOR MARKETING MANAGER,Y,138944,2016,"MOUNTAIN VIEW, CALIFORNIA",-122.0838511,37.3860517
2626,CERTIFIED,"180LA, LLC",ADVERTISING AND PROMOTIONS MANAGERS,INTEGRATED PROJECT MANAGER (SENIOR),N,63482,2016,"SANTA MONICA, CALIFORNIA",-118.4911912,34.0194543
2627,CERTIFIED,OMNICOM MEDIA GROUP HOLDINGS INC.,ADVERTISING AND PROMOTIONS MANAGERS,REGIONAL ACCOUNT DIRECTOR,Y,88379,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
2628,CERTIFIED,"DROGA5, LLC",ADVERTISING AND PROMOTIONS MANAGERS,ACCOUNT DIRECTOR,Y,139984,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2629,CERTIFIED,"OUTSOURCED AD OPS, LLC",ADVERTISING AND PROMOTIONS MANAGERS,DIRECTOR OF BUSINESS AND TECHNICAL SERVICES,Y,139984,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2630,CERTIFIED,"MEDIABRANDS WORLDWIDE, INC.",ADVERTISING AND PROMOTIONS MANAGERS,INTERNATIONAL ACCOUNT DIRECTOR,Y,101442,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2631,CERTIFIED,IMS INTERNET MEDIA,ADVERTISING AND PROMOTIONS MANAGERS,"DIRECTOR, LINKEDIN PARTNERSHIP",N,61942,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
2632,CERTIFIED,EVOLUTION BUREAU (EVB),ADVERTISING AND PROMOTIONS MANAGERS,CREATIVE DIRECTOR,Y,131893,2016,"OAKLAND, CALIFORNIA",-122.2711137,37.8043637
2633,CERTIFIED,"SEPHORA USA, INC.",ADVERTISING AND PROMOTIONS MANAGERS,MERCHANDIZING ASSISTANT - FRAGRANCE,Y,74547,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
2634,CERTIFIED,MARLO MARKETING,ADVERTISING AND PROMOTIONS MANAGERS,VP BUSINESS DEVELOPMENT,N,64376,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
2635,CERTIFIED,"CANVAS WORLDWIDE, LLC",ADVERTISING AND PROMOTIONS MANAGERS,"ASSOCIATE DIRECTOR, DIGITAL INVESTMENT",Y,97552,2016,"PLAYA VISTA, CALIFORNIA",-118.4265872,33.9719826
2636,CERTIFIED,"THE NATION COMPANY, LLC",ADVERTISING AND PROMOTIONS MANAGERS,ASSOCIATE PUBLISHER - ADVERTISING,Y,101442,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2637,CERTIFIED,KISS NAIL PRODUCTS INC.,ADVERTISING AND PROMOTIONS MANAGERS,PRODUCT BRANDING DEVELOPMENT SPECIALIST,N,66539.2,2016,"PORT WASHINGTON, NEW YORK",-73.6981858,40.8256561
2638,CERTIFIED,UNITED MERCHANT SERVICES INC.,ADVERTISING AND PROMOTIONS MANAGERS,ACCOUNT MANAGER,Y,101441.6,2016,"HACKENSACK, NEW JERSEY",-74.0434736,40.8859325
2639,CERTIFIED,CHANGQING PROPPANT CORPORATION,ADVERTISING AND PROMOTIONS MANAGERS,MARKETING & PROMOTION PLANNER,N,44158.4,2016,"SUGAR LAND, TEXAS",-95.6349463,29.6196787
2640,DENIED,AMIT_TEST,ADVERTISING AND PROMOTIONS MANAGERS,SENIOR ENGINEER,Y,240000,2016,"NEW YORK CITY, CALIFORNIA",NA,NA
2641,CERTIFIED,APPLE INC.,ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING AND PROMOTIONS MANAGER,Y,85488,2016,"CUPERTINO, CALIFORNIA",-122.0321823,37.3229978
2642,CERTIFIED,APPLE INC.,ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING AND PROMOTIONS MANAGER,N,58760,2016,"CUPERTINO, CALIFORNIA",-122.0321823,37.3229978
2643,CERTIFIED,APPLE INC.,ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING AND PROMOTIONS MANAGER,Y,112216,2016,"CUPERTINO, CALIFORNIA",-122.0321823,37.3229978
2644,DENIED,LTN INDUSTRIES,ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING PROMOTIONS MANAGER,N,44158,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
2645,CERTIFIED,"T C MARKETING, LLC",ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING AND PROMOTIONS ASSISTANT MANAGER,N,50648,2016,"ALPHARETTA, GEORGIA",-84.2940899,34.0753762
2646,CERTIFIED,"QUEENSBORO INDUSTRIES, INC.",ADVERTISING AND PROMOTIONS MANAGERS,ECOMMERCE SPECIALIST,N,48090,2016,"WILMINGTON, NORTH CAROLINA",-77.9447102,34.2257255
2647,CERTIFIED,HAVAS MEDIA GROUP USA LLC,ADVERTISING AND PROMOTIONS MANAGERS,"VP, ACCOUNT DIRECTOR",Y,101442,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2648,CERTIFIED,LTN INDUSTRIES,ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING PROMOTIONS MANAGER,N,44158,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
2649,CERTIFIED,KISS NAIL PRODUCTS INC.,ADVERTISING AND PROMOTIONS MANAGERS,PRODUCT PLANNING AND MARKETING SPECIALIST,N,66539.2,2016,"PORT WASHINGTON, NEW YORK",-73.6981858,40.8256561
2650,CERTIFIED,"TPUSA-FHCS, INC",ADVERTISING AND PROMOTIONS MANAGERS,"MANAGER, MARKETING",N,59238,2016,"DALLAS, TEXAS",-96.7969879,32.7766642
2651,CERTIFIED,JAPANDRIFT.NET LLC,ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING AND PROMOTIONS MANAGER,N,59238,2016,"DALLAS, TEXAS",-96.7969879,32.7766642
2652,DENIED,"YEE-HAW ONLINE MARKETING AND MEDIA PRODUCTION, LLC",ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISEMENT AND PROMOTIONS MANAGER,N,45052.8,2016,"METAIRIE, LOUISIANA",-90.1528519,29.9840922
2653,CERTIFIED-WITHDRAWN,INTERBRANDHEALTH INC.,ADVERTISING AND PROMOTIONS MANAGERS,"SENIOR DIRECTOR, STRATEGY",Y,139984,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2654,CERTIFIED,DDB WORLDWIDE COMMUNICATIONS GROUP INC.,ADVERTISING AND PROMOTIONS MANAGERS,ASSOCIATE STRATEGY DIRECTOR,Y,101442,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2655,CERTIFIED,"SITA WORLD TRAVEL, INC.",ADVERTISING AND PROMOTIONS MANAGERS,ACCOUNTS EXECUTIVE,Y,97552,2016,"ENCINO, CALIFORNIA",-118.5214282,34.1517492
2656,CERTIFIED,"MODA INVESTMENTS, LTD.",ADVERTISING AND PROMOTIONS MANAGERS,MARKETING SPECIALIST,N,44158,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
2657,CERTIFIED,PACIFIC DENTAL SERVICES INC.,ADVERTISING AND PROMOTIONS MANAGERS,MARKETING AND PROMOTIONS MANAGER,N,48900.8,2016,"IRVINE, CALIFORNIA",-117.7946942,33.6839473
2658,DENIED,"TAOLA, INC.",ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING AND PROMOTIONS MANAGER,N,58760,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
2659,CERTIFIED,"AKQA, INC.",ADVERTISING AND PROMOTIONS MANAGERS,CAMPAIGN SUPERVISOR,Y,74547,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
2660,CERTIFIED,"TPUSA-FHCS, INC",ADVERTISING AND PROMOTIONS MANAGERS,"MANAGER, MARKETING",N,59238,2016,"DALLAS, TEXAS",-96.7969879,32.7766642
2661,CERTIFIED,"FACEBOOK MIAMI, INC.",ADVERTISING AND PROMOTIONS MANAGERS,HEAD OF PAN REGIONAL,Y,141274,2016,"MIAMI, FLORIDA",-80.1917902,25.7616798
2662,CERTIFIED,"TAOLA, INC.",ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING AND PROMOTIONS MANAGER,N,58760,2016,"SAN JOSE, CALIFORNIA",-121.8863286,37.3382082
2663,CERTIFIED,"INFORMATION RESOURCES, INC.",ADVERTISING AND PROMOTIONS MANAGERS,STRATEGIC ANALYTICS CONSULTANT,Y,106870,2016,"PISCATAWAY, NEW JERSEY",-74.4642861,40.554887
2664,CERTIFIED,ACCUEN INC.,ADVERTISING AND PROMOTIONS MANAGERS,TRADING MANAGER,N,63379,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2665,CERTIFIED,"FACEBOOK, INC.",ADVERTISING AND PROMOTIONS MANAGERS,MARKETING COMMUNICATIONS MANAGER,Y,98134,2016,"MENLO PARK, CALIFORNIA",-122.1817252,37.4529598
2666,CERTIFIED,LEG AVENUE INC.,ADVERTISING AND PROMOTIONS MANAGERS,PROMOTIONS MANAGER,N,63481.6,2016,"CITY OF INDUSTRY, CALIFORNIA",-117.9586754,34.0197335
2667,CERTIFIED,IBM CORPORATION,ADVERTISING AND PROMOTIONS MANAGERS,GLOBAL DIGITAL CREATIVE AND TECHNOLOGY ADVOCATE,Y,128211,2016,"CAMBRIDGE, MASSACHUSETTS",-71.1097335,42.3736158
2668,CERTIFIED,"COFFEE FOR HIM, LLC",ADVERTISING AND PROMOTIONS MANAGERS,MARKETING AND ADVERTISING SPECIALIST,N,44158,2016,"CYPRESS, TEXAS",-95.6937856,29.9716905
2669,CERTIFIED,"JOHN MCNEIL STUDIO, INC.",ADVERTISING AND PROMOTIONS MANAGERS,PROJECT MANAGER,N,55744,2016,"BERKELEY, CALIFORNIA",-122.272747,37.8715926
2670,CERTIFIED,SPI ENTERTAINMENT INC,ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING AND PROMOTIONS MANAGER,N,49234,2016,"HENDERSON, CALIFORNIA",NA,NA
2671,CERTIFIED,"KEEN LABS, INC.",ADVERTISING AND PROMOTIONS MANAGERS,"DIRECTOR, BRAND AND PRODUCT MARKETING",Y,98134,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
2672,DENIED,"SAATCHI & SAATCHI NORTH AMERICA, INC.",ADVERTISING AND PROMOTIONS MANAGERS,MEDIA PLANNER,N,46700,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
2673,CERTIFIED,"SAATCHI & SAATCHI NORTH AMERICA, INC.",ADVERTISING AND PROMOTIONS MANAGERS,MEDIA PLANNER,N,46700,2016,"LOS ANGELES, CALIFORNIA",-118.2436849,34.0522342
2674,CERTIFIED,"CONSTELLATION BRANDS, INC.",ADVERTISING AND PROMOTIONS MANAGERS,ASSOCIATE PROMOTIONS MANAGER,Y,74547,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
2675,CERTIFIED,GLOBAL EAGLE ENTERTAINMENT INC.,ADVERTISING AND PROMOTIONS MANAGERS,DIRECTOR OF ADVERTISING AND SPONSORSHIP,Y,152838,2016,"LOMBARD, ILLINOIS",-88.0078435,41.8800296
2676,CERTIFIED,"BOSTON GLOBAL EDUCATION, INC.",ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING AND PROMOTIONS MANAGER,N,60590,2016,"SHREWSBURY, MASSACHUSETTS",-71.7128471,42.2959267
2677,CERTIFIED,"CRISPIN PORTER & BOGUSKY, LLC",ADVERTISING AND PROMOTIONS MANAGERS,CREATIVE DIRECTOR/ART DIRECTOR,Y,133453,2016,"BOULDER, COLORADO",-105.2705456,40.0149856
2678,CERTIFIED,GRAINGER MANAGEMENT LLC,ADVERTISING AND PROMOTIONS MANAGERS,SENIOR ECOMMERCE SPECIALIST,N,54413,2016,"LAKE FOREST, ILLINOIS",-87.840625,42.2586342
2679,CERTIFIED,W W GRAINGER INC,ADVERTISING AND PROMOTIONS MANAGERS,SENIOR ECOMMERCE SPECIALIST,N,54413,2016,"LAKE FOREST, ILLINOIS",-87.840625,42.2586342
2680,CERTIFIED,PATRICK HENRY CREATIVE PROMOTIONS INC.,ADVERTISING AND PROMOTIONS MANAGERS,ACCOUNT EXECUTIVE,N,44158,2016,"HOUSTON, TEXAS",-95.3698028,29.7604267
2681,CERTIFIED,BLAST IT INC.,ADVERTISING AND PROMOTIONS MANAGERS,PROMOTIONS MANAGER,N,50648,2016,"ATLANTA, GEORGIA",-84.3879824,33.7489954
2682,WITHDRAWN,"CARLOHA, INC.",ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING AND PROMOTIONS MANAGER,N,66539,2016,"WESTBURY, NEW YORK",-73.5876273,40.7556561
2683,WITHDRAWN,"CAVALIERS HOLDINGS, LLC",ADVERTISING AND PROMOTIONS MANAGERS,"MANAGER, INTERNATIONAL PARTNERSHIP DEVELOPMENT",N,48090,2016,"CLEVELAND, OHIO",-81.6943605,41.49932
2684,CERTIFIED,SONGORO PRODUCTIONS LLC,ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING AND PROMOTIONS MANAGER,Y,96283,2016,"CHELSEA, MASSACHUSETTS",-71.0328284,42.3917638
2685,CERTIFIED,TUSHY LLC,ADVERTISING AND PROMOTIONS MANAGERS,BRAND STRATEGIST,Y,101441.6,2016,"BROOKLYN, NEW YORK",-73.9441579,40.6781784
2686,CERTIFIED,GRAND BK CORP.,ADVERTISING AND PROMOTIONS MANAGERS,MASS MEDIA ADVERTISING SPECIALIST,Y,101441.6,2016,"MASPETH, NEW YORK",-73.9065883,40.7294018
2687,CERTIFIED,"CAVALIERS HOLDINGS, LLC",ADVERTISING AND PROMOTIONS MANAGERS,"MANAGER, GLOBAL PARTNERSHIP DEVELOPMENT",N,48090,2016,"CLEVELAND, OHIO",-81.6943605,41.49932
2688,CERTIFIED,"MEDIA-CORPS, INC",ADVERTISING AND PROMOTIONS MANAGERS,MANAGEMENT CONSULTANT,Y,127130,2016,"CARLSBAD, CALIFORNIA",-117.3505939,33.1580933
2689,CERTIFIED,"DIGITAS, INC.",ADVERTISING AND PROMOTIONS MANAGERS,SR. ASSOCIATE PROJECT MANAGEMENT,N,64376,2016,"BOSTON, MASSACHUSETTS",-71.0588801,42.3600825
2690,CERTIFIED,"LEO BURNETT COMPANY, INC.",ADVERTISING AND PROMOTIONS MANAGERS,DIRECTOR OF RESEARCH SERVICES,Y,88733,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
2691,CERTIFIED,"CARLOHA, INC.",ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING MANAGER,N,66539.2,2016,"WESTBURY, NEW YORK",-73.5876273,40.7556561
2692,CERTIFIED,"LEO BURNETT COMPANY, INC., LAPIZ DIVISION",ADVERTISING AND PROMOTIONS MANAGERS,ACCOUNT SUPERVISOR,N,56680,2016,"CHICAGO, ILLINOIS",-87.6297982,41.8781136
2693,CERTIFIED-WITHDRAWN,WASHINGTON MEDIA GROUP INC.,ADVERTISING AND PROMOTIONS MANAGERS,DIGITAL DIRECTOR,Y,90584,2016,"WASHINGTON, DISTRICT OF COLUMBIA",-77.0368707,38.9071923
2694,CERTIFIED,INTUIT INC.,ADVERTISING AND PROMOTIONS MANAGERS,MARKETING MANAGER OPERATIONS,Y,112216,2016,"MOUNTAIN VIEW, CALIFORNIA",-122.0838511,37.3860517
2695,CERTIFIED,YAHOO! INC.,ADVERTISING AND PROMOTIONS MANAGERS,"DIRECTOR, ACCOUNT MANAGEMENT",Y,145288,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
2696,CERTIFIED,TRIPLE 7S AMUSEMENT LLC,ADVERTISING AND PROMOTIONS MANAGERS,PROMOTIONS MANAGER,N,50648,2016,"DULUTH, GEORGIA",-84.1446376,34.0028786
2697,CERTIFIED,"FCB WORLDWIDE, INC.",ADVERTISING AND PROMOTIONS MANAGERS,ACCOUNT DIRECTOR,Y,101442,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2698,CERTIFIED,"TRAVEL ADVERTISING GROUP, INC.",ADVERTISING AND PROMOTIONS MANAGERS,SALES/ BUSINESS DEVELOPMENT MANAGER,N,53248,2016,"DES MOINES, IOWA",-93.6091064,41.6005448
2699,WITHDRAWN,"BALLY GAMING, INC.",ADVERTISING AND PROMOTIONS MANAGERS,COORDINATOR PROMOTIONS,Y,72010,2016,"KENNESAW, GEORGIA",-84.6154897,34.0234337
2700,CERTIFIED,"AMENITY SERVICES, INC.",ADVERTISING AND PROMOTIONS MANAGERS,MARKETING COORDINATOR MANAGER,N,48900.8,2016,"TUSTIN, CALIFORNIA",-117.826166,33.7458511
2701,CERTIFIED,IMPATIENTS LLC,ADVERTISING AND PROMOTIONS MANAGERS,CHIEF MARKETING OFFICER,Y,139984,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2702,CERTIFIED,"HORIZON TIRE NJ, LLC",ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING AND PROMOTIONS MANAGERS,Y,78457.6,2016,"CRANBURY, NEW JERSEY",-74.511172,40.3025907
2703,CERTIFIED,"DRAWBRIDGE, INC.",ADVERTISING AND PROMOTIONS MANAGERS,CAMPAIGN MANAGER,Y,74547,2016,"SAN MATEO, CALIFORNIA",-122.3255254,37.5629917
2704,CERTIFIED,GOLDEN BRIDGE INTERNATIONAL INC.,ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING & PROMOTIONS SPECIALIST,N,63481.6,2016,"CITY OF INDUSTRY, CALIFORNIA",-117.9586754,34.0197335
2705,CERTIFIED,"REMARK MEDIA, LLC",ADVERTISING AND PROMOTIONS MANAGERS,HOSPITALITY ADVERTISING AND E-MARKETING MANAGER,N,49234,2016,"LAS VEGAS, NEVADA",-115.1398296,36.1699412
2706,WITHDRAWN,TOP LIGHTING CORPORATION,ADVERTISING AND PROMOTIONS MANAGERS,BRAND IMAGE DEVELOPER,N,46779.2,2016,"RANCHO CUCAMONGA, CALIFORNIA",-117.5931084,34.1063989
2707,DENIED,CREATIVE E INC,ADVERTISING AND PROMOTIONS MANAGERS,SOCIAL MEDIA MANAGER,N,55000,2016,"LONG ISLAND CITY, NEW YORK",-73.9485424,40.744679
2708,CERTIFIED,INTUIT INC.,ADVERTISING AND PROMOTIONS MANAGERS,ASSOCIATE- MARKETING,Y,85488,2016,"MOUNTAIN VIEW, CALIFORNIA",-122.0838511,37.3860517
2709,CERTIFIED,"R/GA MEDIA GROUP, INC.",ADVERTISING AND PROMOTIONS MANAGERS,GROUP STRATEGY LEAD,Y,217048,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2710,CERTIFIED,WOOSUNG AMERICA CORPORATION,ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING AND PROMOTIONS MANAGER,N,55744,2016,"HAYWARD, CALIFORNIA",-122.0807964,37.6688205
2711,WITHDRAWN,TOP LIGHTING CORPORATION,ADVERTISING AND PROMOTIONS MANAGERS,BRAND IMAGE DEVELOPER,N,46779.2,2016,"RANCHO CUCAMONGA, CALIFORNIA",-117.5931084,34.1063989
2712,CERTIFIED,"SAN ANGELO HOTEL & CONFERENCE CENTER, LLC",ADVERTISING AND PROMOTIONS MANAGERS,PROMOTIONS COORDINATOR,N,47964.8,2016,"SAN ANGELO, TEXAS",-100.4370375,31.4637723
2713,CERTIFIED,"AVON PRODUCTS, INC.",ADVERTISING AND PROMOTIONS MANAGERS,"SENIOR ART DIRECTOR, DESIGN MANAGER",Y,101442,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2714,CERTIFIED,"HUGE, LLC",ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING OPERATIONS MANAGER,Y,78842,2016,"BROOKLYN, NEW YORK",-73.9441579,40.6781784
2715,CERTIFIED,"SCHNEIDER ELECTRIC USA, INC.",ADVERTISING AND PROMOTIONS MANAGERS,VICE PRESIDENT EXTERNAL COMMUNICATIONS AND CONTENT MARKETING,Y,115939,2016,"WEST KINGSTON, RHODE ISLAND",-71.5532291,41.4833962
2716,WITHDRAWN,SCOOP SLOT INC.,ADVERTISING AND PROMOTIONS MANAGERS,DIRECTOR OF BUSINESS DEVELOPMENT,Y,74547,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
2717,CERTIFIED,"ADVANCED MICRO DEVICES, INC.",ADVERTISING AND PROMOTIONS MANAGERS,MANAGER PRODUCT MARKETING,Y,89211,2016,"AUSTIN, TEXAS",-97.7430608,30.267153
2718,CERTIFIED,ONLINE TECH STORES LLC,ADVERTISING AND PROMOTIONS MANAGERS,PRODUCT ADVERTISING AND PROMOTIONS MANAGER,N,40352,2016,"RENO, NEVADA",-119.8138027,39.5296329
2719,CERTIFIED-WITHDRAWN,"OLIHARGON, LLC",ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING ACCOUNT MANAGER,N,45032,2016,"AUSTIN, TEXAS",-97.7430608,30.267153
2720,CERTIFIED,TOP LIGHTING CORPORATION,ADVERTISING AND PROMOTIONS MANAGERS,BRAND IMAGE DEVELOPER,N,46779.2,2016,"RANCHO CUCAMONGA, CALIFORNIA",-117.5931084,34.1063989
2721,CERTIFIED,UNIVERSAL PROCESSING LLC,ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING MANAGER,Y,101441.6,2016,"NEW YORK, NEW YORK",-74.0059413,40.7127837
2722,CERTIFIED,"D & C IMPORTS, LLC",ADVERTISING AND PROMOTIONS MANAGERS,ADVERTISING AND PROMOTIONS MANAGER,N,42224,2016,"WARNER ROBINS, GEORGIA",NA,NA
2723,CERTIFIED,"SMARTRECRUITERS, INC.",ADVERTISING AND PROMOTIONS MANAGERS,PRODUCT MARKETING MANAGER,Y,74547,2016,"SAN FRANCISCO, CALIFORNIA",-122.4194155,37.7749295
2724,CERTIFIED,KWON'S CORPORATION,ADVERTISING AND PROMOTIONS MANAGERS,MASS MEDIA ADVERTISING SPECIALIST,Y,101441.6,2016,"FLUSHING, NEW YORK",-73.833079,40.7674987
